ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431223.329,17:07:03,timeslice,0,0.0,0,0,0.0
1785431223.329,17:07:03,timeslice,1,0.0,0,0,0.0
1785431223.329,17:07:03,timeslice,2,0.0,0,0,0.0
1785431223.329,17:07:03,timeslice,3,0.0,0,0,0.0
1785431223.329,17:07:03,timeslice,4,0.0,0,0,0.0
1785431223.329,17:07:03,timeslice,5,0.0,0,0,0.0
1785431223.329,17:07:03,timeslice,6,0.0,0,0,0.0
1785431223.329,17:07:03,timeslice,7,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,0,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,1,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,2,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,3,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,4,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,5,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,6,0.0,0,0,0.0
1785431224.329,17:07:04,timeslice,7,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,0,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,1,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,2,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,3,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,4,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,5,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,6,0.0,0,0,0.0
1785431225.33,17:07:05,timeslice,7,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,0,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,1,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,2,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,3,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,4,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,5,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,6,0.0,0,0,0.0
1785431226.33,17:07:06,timeslice,7,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,0,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,1,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,2,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,3,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,4,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,5,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,6,0.0,0,0,0.0
1785431227.33,17:07:07,timeslice,7,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,0,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,1,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,2,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,3,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,4,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,5,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,6,0.0,0,0,0.0
1785431228.33,17:07:08,timeslice,7,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,0,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,1,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,2,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,3,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,4,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,5,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,6,0.0,0,0,0.0
1785431229.33,17:07:09,timeslice,7,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,0,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,1,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,2,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,3,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,4,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,5,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,6,0.0,0,0,0.0
1785431230.33,17:07:10,timeslice,7,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,0,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,1,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,2,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,3,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,4,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,5,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,6,0.0,0,0,0.0
1785431231.33,17:07:11,timeslice,7,0.0,0,0,0.0
1785431232.33,17:07:12,timeslice,0,0.0,0,0,0.0
1785431232.33,17:07:12,timeslice,1,0.0,0,0,0.0
