ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785432237.088,17:23:57,timeslice,3,0.0,0,0,0.0
1785432237.088,17:23:57,timeslice,4,0.0,0,0,0.0
1785432237.088,17:23:57,timeslice,5,0.0,0,0,0.0
1785432237.088,17:23:57,timeslice,6,0.0,0,0,0.0
1785432237.088,17:23:57,timeslice,7,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,0,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,1,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,2,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,3,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,4,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,5,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,6,0.0,0,0,0.0
1785432238.088,17:23:58,timeslice,7,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,0,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,1,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,2,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,3,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,4,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,5,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,6,0.0,0,0,0.0
1785432239.088,17:23:59,timeslice,7,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,0,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,1,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,2,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,3,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,4,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,5,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,6,0.0,0,0,0.0
1785432240.089,17:24:00,timeslice,7,0.0,0,0,0.0
1785432241.089,17:24:01,timeslice,0,0.0,0,0,0.0
1785432241.089,17:24:01,timeslice,1,0.0,0,0,0.0
